,DATE,NAME,PRCP,SNWD,STATION,TAVG,TMAX,TMIN,YEAR
15336,1996-12-27,"HELLINIKON, GR",0.7,,GR000016716,6.4,13.6,5.6,1996
15337,1996-12-28,"HELLINIKON, GR",0.0,,GR000016716,5.7,7.6,4.8,1996
15338,1996-12-29,"HELLINIKON, GR",2.2,,GR000016716,7.5,10.0,2.0,1996
15339,1996-12-30,"HELLINIKON, GR",4.9,,GR000016716,15.2,16.8,10.0,1996
15340,1996-12-31,"HELLINIKON, GR",0.0,,GR000016716,13.0,18.0,10.0,1996
15341,1997-01-01,"HELLINIKON, GR",0.0,,GR000016716,12.7,18.0,8.2,1997
15342,1997-01-02,"HELLINIKON, GR",0.0,,GR000016716,11.7,17.2,9.0,1997
15343,1997-01-03,"HELLINIKON, GR",0.0,,GR000016716,12.8,16.0,9.0,1997
15344,1997-01-04,"HELLINIKON, GR",0.0,,GR000016716,15.3,18.2,11.6,1997
15345,1997-01-05,"HELLINIKON, GR",0.0,,GR000016716,15.3,18.4,12.4,1997
15346,1997-01-06,"HELLINIKON, GR",0.0,,GR000016716,12.5,17.2,9.4,1997
15347,1997-01-07,"HELLINIKON, GR",1.1,,GR000016716,13.6,16.4,9.8,1997
15348,1997-01-08,"HELLINIKON, GR",18.5,,GR000016716,11.3,14.0,10.6,1997
15349,1997-01-09,"HELLINIKON, GR",0.0,,GR000016716,10.6,14.6,5.8,1997
15350,1997-01-10,"HELLINIKON, GR",0.2,,GR000016716,15.1,17.4,12.4,1997
15351,1997-01-11,"HELLINIKON, GR",0.0,,GR000016716,15.8,17.4,14.2,1997
15352,1997-01-12,"HELLINIKON, GR",34.9,,GR000016716,14.3,17.2,10.6,1997
15353,1997-01-13,"HELLINIKON, GR",19.4,,GR000016716,11.2,13.0,9.8,1997
15354,1997-01-14,"HELLINIKON, GR",0.0,,GR000016716,9.4,11.0,8.4,1997
15355,1997-01-15,"HELLINIKON, GR",0.0,,GR000016716,10.0,12.4,8.2,1997
15356,1997-01-16,"HELLINIKON, GR",0.0,,GR000016716,9.1,14.4,6.6,1997
15357,1997-01-17,"HELLINIKON, GR",0.0,,GR000016716,10.5,16.2,3.8,1997
15358,1997-01-18,"HELLINIKON, GR",0.0,,GR000016716,9.7,16.0,4.8,1997
15359,1997-01-19,"HELLINIKON, GR",0.0,,GR000016716,11.1,15.4,6.8,1997
15360,1997-01-20,"HELLINIKON, GR",0.0,,GR000016716,11.3,15.8,7.6,1997
15361,1997-01-21,"HELLINIKON, GR",0.0,,GR000016716,13.3,18.0,8.6,1997
15362,1997-01-22,"HELLINIKON, GR",0.0,,GR000016716,10.7,14.6,9.2,1997
15363,1997-01-23,"HELLINIKON, GR",0.0,,GR000016716,10.5,14.6,7.6,1997
15364,1997-01-24,"HELLINIKON, GR",0.0,,GR000016716,10.2,16.6,4.6,1997
15365,1997-01-25,"HELLINIKON, GR",0.0,,GR000016716,11.2,17.0,7.0,1997
15366,1997-01-26,"HELLINIKON, GR",0.0,,GR000016716,8.2,13.4,6.0,1997
15367,1997-01-27,"HELLINIKON, GR",0.0,,GR000016716,6.3,9.4,4.2,1997
15368,1997-01-28,"HELLINIKON, GR",0.0,,GR000016716,7.2,11.8,4.0,1997
15369,1997-01-29,"HELLINIKON, GR",0.0,,GR000016716,8.6,15.0,3.6,1997
15370,1997-01-30,"HELLINIKON, GR",0.0,,GR000016716,6.7,9.4,5.8,1997
15371,1997-01-31,"HELLINIKON, GR",0.0,,GR000016716,8.4,13.0,1.4,1997
15372,1997-02-01,"HELLINIKON, GR",0.0,,GR000016716,11.1,16.0,6.4,1997
15373,1997-02-02,"HELLINIKON, GR",0.0,,GR000016716,7.0,12.6,5.6,1997
15374,1997-02-03,"HELLINIKON, GR",0.0,,GR000016716,5.1,9.0,3.2,1997
15375,1997-02-04,"HELLINIKON, GR",0.0,,GR000016716,4.8,9.6,1.4,1997
15376,1997-02-05,"HELLINIKON, GR",0.0,,GR000016716,8.6,13.4,3.2,1997
15377,1997-02-06,"HELLINIKON, GR",0.0,,GR000016716,9.3,15.2,5.2,1997
15378,1997-02-07,"HELLINIKON, GR",0.4,,GR000016716,9.4,14.6,6.8,1997
15379,1997-02-08,"HELLINIKON, GR",0.2,,GR000016716,6.8,8.4,5.0,1997
15380,1997-02-09,"HELLINIKON, GR",0.0,,GR000016716,9.4,14.0,7.4,1997
15381,1997-02-10,"HELLINIKON, GR",0.0,,GR000016716,8.9,16.0,2.0,1997
15382,1997-02-11,"HELLINIKON, GR",0.0,,GR000016716,10.0,15.6,5.2,1997
15383,1997-02-12,"HELLINIKON, GR",0.0,,GR000016716,11.8,16.8,6.6,1997
15384,1997-02-13,"HELLINIKON, GR",0.0,,GR000016716,14.0,17.4,10.8,1997
15385,1997-02-14,"HELLINIKON, GR",0.0,,GR000016716,14.6,19.4,10.4,1997
15386,1997-02-15,"HELLINIKON, GR",0.0,,GR000016716,13.5,18.4,8.6,1997
15387,1997-02-16,"HELLINIKON, GR",0.0,,GR000016716,13.8,16.4,9.4,1997
15388,1997-02-17,"HELLINIKON, GR",4.1,,GR000016716,12.5,16.6,9.6,1997
15389,1997-02-18,"HELLINIKON, GR",0.0,,GR000016716,9.3,10.8,8.4,1997
15390,1997-02-19,"HELLINIKON, GR",0.0,,GR000016716,9.1,12.0,7.4,1997
15391,1997-02-20,"HELLINIKON, GR",0.0,,GR000016716,8.1,10.0,7.1,1997
15392,1997-02-21,"HELLINIKON, GR",0.0,,GR000016716,8.3,11.4,5.0,1997
15393,1997-02-22,"HELLINIKON, GR",0.0,,GR000016716,10.4,17.4,3.6,1997
15394,1997-02-23,"HELLINIKON, GR",0.0,,GR000016716,11.9,17.2,8.4,1997
15395,1997-02-24,"HELLINIKON, GR",0.0,,GR000016716,10.7,13.8,7.0,1997
15396,1997-02-25,"HELLINIKON, GR",0.0,,GR000016716,10.4,14.8,4.6,1997
15397,1997-02-26,"HELLINIKON, GR",0.0,,GR000016716,12.3,17.8,7.8,1997
15398,1997-02-27,"HELLINIKON, GR",0.0,,GR000016716,14.7,17.6,12.0,1997
15399,1997-02-28,"HELLINIKON, GR",0.0,,GR000016716,11.2,17.2,8.8,1997
15400,1997-03-01,"HELLINIKON, GR",1.1,,GR000016716,8.3,10.4,7.4,1997
15401,1997-03-02,"HELLINIKON, GR",0.4,,GR000016716,10.1,13.4,6.4,1997
15402,1997-03-03,"HELLINIKON, GR",0.0,,GR000016716,13.3,16.8,10.4,1997
15403,1997-03-04,"HELLINIKON, GR",0.0,,GR000016716,15.6,21.4,10.5,1997
15404,1997-03-05,"HELLINIKON, GR",0.0,,GR000016716,13.0,19.2,8.2,1997
15405,1997-03-06,"HELLINIKON, GR",0.0,,GR000016716,11.9,17.0,9.0,1997
15406,1997-03-07,"HELLINIKON, GR",0.0,,GR000016716,10.4,15.2,5.6,1997
15407,1997-03-08,"HELLINIKON, GR",0.3,,GR000016716,10.1,15.6,6.2,1997
15408,1997-03-09,"HELLINIKON, GR",1.0,,GR000016716,9.8,11.4,8.0,1997
15409,1997-03-10,"HELLINIKON, GR",0.0,,GR000016716,10.0,13.4,8.2,1997
15410,1997-03-11,"HELLINIKON, GR",0.7,,GR000016716,10.2,12.6,8.0,1997
15411,1997-03-12,"HELLINIKON, GR",0.0,,GR000016716,10.0,13.6,8.0,1997
15412,1997-03-13,"HELLINIKON, GR",0.0,,GR000016716,11.3,17.0,6.8,1997
15413,1997-03-14,"HELLINIKON, GR",0.0,,GR000016716,11.7,17.6,6.4,1997
15414,1997-03-15,"HELLINIKON, GR",0.0,,GR000016716,13.1,19.6,5.6,1997
15415,1997-03-16,"HELLINIKON, GR",0.0,,GR000016716,13.4,19.0,7.6,1997
15416,1997-03-17,"HELLINIKON, GR",0.0,,GR000016716,14.1,18.6,8.8,1997
15417,1997-03-18,"HELLINIKON, GR",0.0,,GR000016716,11.6,15.8,9.2,1997
15418,1997-03-19,"HELLINIKON, GR",0.0,,GR000016716,11.6,14.0,8.4,1997
15419,1997-03-20,"HELLINIKON, GR",0.0,,GR000016716,15.1,17.4,13.0,1997
15420,1997-03-21,"HELLINIKON, GR",0.1,,GR000016716,9.7,15.2,8.4,1997
15421,1997-03-22,"HELLINIKON, GR",5.4,,GR000016716,7.9,11.4,6.0,1997
15422,1997-03-23,"HELLINIKON, GR",0.0,,GR000016716,7.8,12.6,3.2,1997
15423,1997-03-24,"HELLINIKON, GR",2.1,,GR000016716,7.6,11.6,4.6,1997
15424,1997-03-25,"HELLINIKON, GR",0.0,,GR000016716,9.7,11.8,7.2,1997
15425,1997-03-26,"HELLINIKON, GR",0.0,,GR000016716,10.7,12.6,9.6,1997
15426,1997-03-27,"HELLINIKON, GR",0.0,,GR000016716,9.1,12.4,8.0,1997
15427,1997-03-28,"HELLINIKON, GR",0.0,,GR000016716,11.4,17.4,4.4,1997
15428,1997-03-29,"HELLINIKON, GR",0.0,,GR000016716,15.1,18.0,10.4,1997
15429,1997-03-30,"HELLINIKON, GR",0.2,,GR000016716,14.1,18.4,11.8,1997
15430,1997-03-31,"HELLINIKON, GR",0.0,,GR000016716,11.5,16.0,7.2,1997
15431,1997-04-01,"HELLINIKON, GR",5.3,,GR000016716,10.5,15.0,5.4,1997
15432,1997-04-02,"HELLINIKON, GR",0.0,,GR000016716,11.0,16.2,7.4,1997
15433,1997-04-03,"HELLINIKON, GR",0.0,,GR000016716,11.9,16.6,7.2,1997
15434,1997-04-04,"HELLINIKON, GR",0.2,,GR000016716,12.7,16.0,9.8,1997
15435,1997-04-05,"HELLINIKON, GR",8.5,,GR000016716,10.0,16.2,7.0,1997
15436,1997-04-06,"HELLINIKON, GR",0.0,,GR000016716,10.3,14.0,6.0,1997
15437,1997-04-07,"HELLINIKON, GR",1.6,,GR000016716,8.3,13.2,5.8,1997
15438,1997-04-08,"HELLINIKON, GR",0.0,,GR000016716,7.6,11.8,4.2,1997
15439,1997-04-09,"HELLINIKON, GR",0.0,,GR000016716,9.6,14.2,4.4,1997
15440,1997-04-10,"HELLINIKON, GR",0.0,,GR000016716,10.1,13.0,7.0,1997
15441,1997-04-11,"HELLINIKON, GR",0.0,,GR000016716,12.8,16.2,8.4,1997
15442,1997-04-12,"HELLINIKON, GR",0.0,,GR000016716,14.6,18.2,11.8,1997
15443,1997-04-13,"HELLINIKON, GR",1.7,,GR000016716,12.8,17.0,6.4,1997
15444,1997-04-14,"HELLINIKON, GR",0.0,,GR000016716,9.1,13.6,5.8,1997
15445,1997-04-15,"HELLINIKON, GR",0.0,,GR000016716,11.7,15.4,4.4,1997
15446,1997-04-16,"HELLINIKON, GR",0.0,,GR000016716,13.4,17.6,9.8,1997
15447,1997-04-17,"HELLINIKON, GR",0.1,,GR000016716,12.0,16.4,8.4,1997
15448,1997-04-18,"HELLINIKON, GR",0.7,,GR000016716,12.4,16.2,8.4,1997
15449,1997-04-19,"HELLINIKON, GR",6.3,,GR000016716,13.1,14.0,12.8,1997
15450,1997-04-20,"HELLINIKON, GR",0.0,,GR000016716,15.1,19.6,11.2,1997
15451,1997-04-21,"HELLINIKON, GR",0.0,,GR000016716,15.0,18.2,11.6,1997
15452,1997-04-22,"HELLINIKON, GR",0.0,,GR000016716,18.5,21.6,14.2,1997
15453,1997-04-23,"HELLINIKON, GR",0.0,,GR000016716,17.4,21.4,15.0,1997
15454,1997-04-24,"HELLINIKON, GR",0.0,,GR000016716,15.9,22.2,13.2,1997
15455,1997-04-25,"HELLINIKON, GR",0.0,,GR000016716,13.9,17.8,11.6,1997
15456,1997-04-26,"HELLINIKON, GR",0.0,,GR000016716,13.3,17.4,8.8,1997
15457,1997-04-27,"HELLINIKON, GR",0.0,,GR000016716,13.9,19.0,8.4,1997
15458,1997-04-28,"HELLINIKON, GR",0.0,,GR000016716,15.1,19.0,9.4,1997
15459,1997-04-29,"HELLINIKON, GR",0.2,,GR000016716,15.4,18.0,14.0,1997
15460,1997-04-30,"HELLINIKON, GR",41.5,,GR000016716,13.7,14.8,12.4,1997
15461,1997-05-01,"HELLINIKON, GR",3.9,,GR000016716,14.5,17.2,12.2,1997
15462,1997-05-02,"HELLINIKON, GR",0.0,,GR000016716,15.1,18.4,12.8,1997
15463,1997-05-03,"HELLINIKON, GR",0.0,,GR000016716,17.3,22.6,12.8,1997
15464,1997-05-04,"HELLINIKON, GR",0.0,,GR000016716,17.8,22.4,12.0,1997
15465,1997-05-05,"HELLINIKON, GR",0.0,,GR000016716,18.5,22.2,15.2,1997
15466,1997-05-06,"HELLINIKON, GR",0.0,,GR000016716,18.1,21.8,13.6,1997
15467,1997-05-07,"HELLINIKON, GR",0.0,,GR000016716,19.3,23.2,16.4,1997
15468,1997-05-08,"HELLINIKON, GR",0.0,,GR000016716,20.7,25.0,16.0,1997
15469,1997-05-09,"HELLINIKON, GR",0.0,,GR000016716,19.8,24.4,17.4,1997
15470,1997-05-10,"HELLINIKON, GR",0.0,,GR000016716,18.2,23.4,15.0,1997
15471,1997-05-11,"HELLINIKON, GR",0.0,,GR000016716,22.1,27.6,13.6,1997
15472,1997-05-12,"HELLINIKON, GR",0.0,,GR000016716,23.5,27.6,19.0,1997
15473,1997-05-13,"HELLINIKON, GR",0.0,,GR000016716,24.2,28.2,19.6,1997
15474,1997-05-14,"HELLINIKON, GR",0.0,,GR000016716,24.8,29.0,20.8,1997
15475,1997-05-15,"HELLINIKON, GR",0.0,,GR000016716,24.2,29.6,20.4,1997
15476,1997-05-16,"HELLINIKON, GR",0.0,,GR000016716,21.3,27.6,17.2,1997
15477,1997-05-17,"HELLINIKON, GR",0.0,,GR000016716,20.4,26.0,15.6,1997
15478,1997-05-18,"HELLINIKON, GR",0.0,,GR000016716,20.9,30.0,15.2,1997
15479,1997-05-19,"HELLINIKON, GR",0.0,,GR000016716,22.5,27.4,16.6,1997
15480,1997-05-20,"HELLINIKON, GR",0.0,,GR000016716,22.9,27.4,19.0,1997
15481,1997-05-21,"HELLINIKON, GR",0.0,,GR000016716,23.6,28.0,18.2,1997
15482,1997-05-22,"HELLINIKON, GR",0.0,,GR000016716,23.9,30.2,18.8,1997
15483,1997-05-23,"HELLINIKON, GR",0.0,,GR000016716,24.1,28.2,20.6,1997
15484,1997-05-24,"HELLINIKON, GR",0.0,,GR000016716,23.3,28.0,18.0,1997
15485,1997-05-25,"HELLINIKON, GR",0.0,,GR000016716,23.3,28.4,19.0,1997
15486,1997-05-26,"HELLINIKON, GR",0.0,,GR000016716,22.2,28.4,17.0,1997
15487,1997-05-27,"HELLINIKON, GR",0.0,,GR000016716,20.1,23.6,17.8,1997
15488,1997-05-28,"HELLINIKON, GR",0.0,,GR000016716,20.2,23.2,16.4,1997
15489,1997-05-29,"HELLINIKON, GR",0.0,,GR000016716,21.7,27.4,17.4,1997
15490,1997-05-30,"HELLINIKON, GR",0.0,,GR000016716,19.4,25.0,16.8,1997
15491,1997-05-31,"HELLINIKON, GR",0.0,,GR000016716,18.8,22.2,14.8,1997
15492,1997-06-01,"HELLINIKON, GR",0.0,,GR000016716,19.6,24.2,16.2,1997
15493,1997-06-02,"HELLINIKON, GR",0.0,,GR000016716,20.3,23.0,17.8,1997
15494,1997-06-03,"HELLINIKON, GR",1.0,,GR000016716,20.2,24.2,17.2,1997
15495,1997-06-04,"HELLINIKON, GR",0.0,,GR000016716,22.0,27.2,16.4,1997
15496,1997-06-05,"HELLINIKON, GR",0.0,,GR000016716,21.6,26.6,17.6,1997
15497,1997-06-06,"HELLINIKON, GR",1.9,,GR000016716,20.5,22.4,19.0,1997
15498,1997-06-07,"HELLINIKON, GR",0.0,,GR000016716,21.6,26.0,17.6,1997
15499,1997-06-08,"HELLINIKON, GR",0.0,,GR000016716,22.4,27.2,16.8,1997
15500,1997-06-09,"HELLINIKON, GR",0.0,,GR000016716,23.4,28.4,16.8,1997
15501,1997-06-10,"HELLINIKON, GR",0.0,,GR000016716,25.3,30.4,20.0,1997
15502,1997-06-11,"HELLINIKON, GR",0.0,,GR000016716,23.8,29.8,21.4,1997
15503,1997-06-12,"HELLINIKON, GR",0.0,,GR000016716,23.6,27.0,18.8,1997
15504,1997-06-13,"HELLINIKON, GR",0.0,,GR000016716,24.8,28.4,20.2,1997
15505,1997-06-14,"HELLINIKON, GR",0.0,,GR000016716,24.8,27.6,20.8,1997
15506,1997-06-15,"HELLINIKON, GR",0.0,,GR000016716,24.9,28.0,21.2,1997
15507,1997-06-16,"HELLINIKON, GR",0.0,,GR000016716,27.2,34.2,22.4,1997
15508,1997-06-17,"HELLINIKON, GR",0.0,,GR000016716,26.4,32.0,22.6,1997
15509,1997-06-18,"HELLINIKON, GR",0.0,,GR000016716,27.3,31.4,22.4,1997
15510,1997-06-19,"HELLINIKON, GR",0.0,,GR000016716,30.3,34.6,24.8,1997
15511,1997-06-20,"HELLINIKON, GR",0.0,,GR000016716,28.8,34.0,23.6,1997
15512,1997-06-21,"HELLINIKON, GR",0.0,,GR000016716,28.1,32.6,26.0,1997
15513,1997-06-22,"HELLINIKON, GR",0.0,,GR000016716,27.6,32.6,23.0,1997
15514,1997-06-23,"HELLINIKON, GR",0.0,,GR000016716,27.7,32.6,22.0,1997
15515,1997-06-24,"HELLINIKON, GR",0.0,,GR000016716,27.9,34.2,23.2,1997
15516,1997-06-25,"HELLINIKON, GR",0.0,,GR000016716,26.8,30.4,23.8,1997
15517,1997-06-26,"HELLINIKON, GR",0.0,,GR000016716,25.8,30.4,23.0,1997
15518,1997-06-27,"HELLINIKON, GR",0.0,,GR000016716,25.7,30.0,21.6,1997
15519,1997-06-28,"HELLINIKON, GR",0.0,,GR000016716,27.3,33.0,21.6,1997
15520,1997-06-29,"HELLINIKON, GR",0.0,,GR000016716,30.0,34.0,25.0,1997
15521,1997-06-30,"HELLINIKON, GR",0.0,,GR000016716,29.6,36.0,24.0,1997
15522,1997-07-01,"HELLINIKON, GR",0.0,,GR000016716,27.9,33.2,23.4,1997
15523,1997-07-02,"HELLINIKON, GR",0.0,,GR000016716,29.6,34.2,24.2,1997
15524,1997-07-03,"HELLINIKON, GR",0.0,,GR000016716,29.8,34.6,25.0,1997
15525,1997-07-04,"HELLINIKON, GR",0.0,,GR000016716,30.3,37.0,25.6,1997
15526,1997-07-05,"HELLINIKON, GR",0.0,,GR000016716,28.7,35.0,24.4,1997
15527,1997-07-06,"HELLINIKON, GR",0.0,,GR000016716,30.3,35.6,24.4,1997
15528,1997-07-07,"HELLINIKON, GR",0.0,,GR000016716,28.6,32.6,26.6,1997
15529,1997-07-08,"HELLINIKON, GR",0.0,,GR000016716,26.8,31.6,23.0,1997
15530,1997-07-09,"HELLINIKON, GR",0.0,,GR000016716,26.2,31.0,23.2,1997
15531,1997-07-10,"HELLINIKON, GR",0.0,,GR000016716,26.4,31.8,23.0,1997
15532,1997-07-11,"HELLINIKON, GR",0.0,,GR000016716,27.5,32.5,23.4,1997
15533,1997-07-12,"HELLINIKON, GR",0.0,,GR000016716,28.0,32.2,22.4,1997
15534,1997-07-13,"HELLINIKON, GR",0.0,,GR000016716,27.6,32.6,23.2,1997
15535,1997-07-14,"HELLINIKON, GR",0.0,,GR000016716,27.4,32.0,24.8,1997
15536,1997-07-15,"HELLINIKON, GR",0.0,,GR000016716,26.6,30.6,21.8,1997
15537,1997-07-16,"HELLINIKON, GR",0.0,,GR000016716,25.7,29.8,22.8,1997
15538,1997-07-17,"HELLINIKON, GR",0.0,,GR000016716,25.4,31.0,21.0,1997
15539,1997-07-18,"HELLINIKON, GR",0.0,,GR000016716,25.9,29.8,21.4,1997
15540,1997-07-19,"HELLINIKON, GR",0.0,,GR000016716,28.6,32.8,24.0,1997
15541,1997-07-20,"HELLINIKON, GR",0.0,,GR000016716,28.4,32.5,24.8,1997
15542,1997-07-21,"HELLINIKON, GR",0.0,,GR000016716,27.3,32.4,24.6,1997
15543,1997-07-22,"HELLINIKON, GR",0.0,,GR000016716,28.2,33.4,22.2,1997
15544,1997-07-23,"HELLINIKON, GR",0.0,,GR000016716,28.3,34.2,22.6,1997
15545,1997-07-24,"HELLINIKON, GR",0.0,,GR000016716,27.7,31.6,22.8,1997
15546,1997-07-25,"HELLINIKON, GR",0.0,,GR000016716,27.1,31.0,23.0,1997
15547,1997-07-26,"HELLINIKON, GR",0.0,,GR000016716,27.9,33.8,24.2,1997
15548,1997-07-27,"HELLINIKON, GR",0.0,,GR000016716,27.1,32.8,24.6,1997
15549,1997-07-28,"HELLINIKON, GR",0.0,,GR000016716,27.3,32.2,22.2,1997
15550,1997-07-29,"HELLINIKON, GR",0.0,,GR000016716,28.3,32.6,24.0,1997
15551,1997-07-30,"HELLINIKON, GR",0.0,,GR000016716,28.7,32.4,25.4,1997
15552,1997-07-31,"HELLINIKON, GR",0.0,,GR000016716,28.7,33.0,24.2,1997
15553,1997-08-01,"HELLINIKON, GR",0.0,,GR000016716,28.4,33.2,24.6,1997
15554,1997-08-02,"HELLINIKON, GR",0.0,,GR000016716,27.7,32.2,23.6,1997
15555,1997-08-03,"HELLINIKON, GR",0.0,,GR000016716,26.2,30.6,23.0,1997
15556,1997-08-04,"HELLINIKON, GR",0.0,,GR000016716,26.1,32.2,21.8,1997
15557,1997-08-05,"HELLINIKON, GR",0.0,,GR000016716,28.4,33.4,23.2,1997
15558,1997-08-06,"HELLINIKON, GR",0.0,,GR000016716,28.8,33.6,24.4,1997
15559,1997-08-07,"HELLINIKON, GR",0.0,,GR000016716,28.0,33.6,23.2,1997
15560,1997-08-08,"HELLINIKON, GR",0.0,,GR000016716,28.4,32.6,23.6,1997
15561,1997-08-09,"HELLINIKON, GR",0.0,,GR000016716,29.0,33.4,25.0,1997
15562,1997-08-10,"HELLINIKON, GR",0.0,,GR000016716,27.4,31.4,24.4,1997
15563,1997-08-11,"HELLINIKON, GR",0.0,,GR000016716,25.9,29.8,23.0,1997
15564,1997-08-12,"HELLINIKON, GR",1.4,,GR000016716,23.9,28.2,20.2,1997
15565,1997-08-13,"HELLINIKON, GR",0.2,,GR000016716,24.1,28.6,19.4,1997
15566,1997-08-14,"HELLINIKON, GR",0.0,,GR000016716,25.8,30.4,21.6,1997
15567,1997-08-15,"HELLINIKON, GR",0.0,,GR000016716,25.8,30.6,21.8,1997
15568,1997-08-16,"HELLINIKON, GR",0.0,,GR000016716,27.1,32.4,21.4,1997
15569,1997-08-17,"HELLINIKON, GR",0.1,,GR000016716,26.9,32.6,22.4,1997
15570,1997-08-18,"HELLINIKON, GR",0.0,,GR000016716,26.8,31.2,24.8,1997
15571,1997-08-19,"HELLINIKON, GR",0.0,,GR000016716,26.0,30.4,22.2,1997
15572,1997-08-20,"HELLINIKON, GR",0.0,,GR000016716,25.3,29.6,20.8,1997
15573,1997-08-21,"HELLINIKON, GR",0.0,,GR000016716,24.7,28.6,21.6,1997
15574,1997-08-22,"HELLINIKON, GR",0.0,,GR000016716,24.1,28.2,21.0,1997
15575,1997-08-23,"HELLINIKON, GR",0.0,,GR000016716,23.8,27.0,21.0,1997
15576,1997-08-24,"HELLINIKON, GR",0.0,,GR000016716,23.9,27.8,21.0,1997
15577,1997-08-25,"HELLINIKON, GR",0.2,,GR000016716,23.6,27.6,19.0,1997
15578,1997-08-26,"HELLINIKON, GR",0.0,,GR000016716,25.1,30.6,20.0,1997
15579,1997-08-27,"HELLINIKON, GR",0.0,,GR000016716,25.9,30.6,21.4,1997
15580,1997-08-28,"HELLINIKON, GR",0.0,,GR000016716,26.7,31.6,24.2,1997
15581,1997-08-29,"HELLINIKON, GR",0.0,,GR000016716,27.5,31.6,23.2,1997
15582,1997-08-30,"HELLINIKON, GR",0.0,,GR000016716,27.7,32.0,24.8,1997
15583,1997-08-31,"HELLINIKON, GR",0.0,,GR000016716,25.3,29.6,21.6,1997
15584,1997-09-01,"HELLINIKON, GR",0.0,,GR000016716,25.2,29.8,20.2,1997
15585,1997-09-02,"HELLINIKON, GR",0.0,,GR000016716,25.4,30.6,20.6,1997
15586,1997-09-03,"HELLINIKON, GR",0.0,,GR000016716,24.2,28.0,21.4,1997
15587,1997-09-04,"HELLINIKON, GR",0.0,,GR000016716,22.8,27.2,19.8,1997
15588,1997-09-05,"HELLINIKON, GR",0.0,,GR000016716,22.5,27.8,19.0,1997
15589,1997-09-06,"HELLINIKON, GR",0.0,,GR000016716,22.1,27.6,19.0,1997
15590,1997-09-07,"HELLINIKON, GR",0.0,,GR000016716,23.7,29.2,19.0,1997
15591,1997-09-08,"HELLINIKON, GR",0.0,,GR000016716,24.3,29.4,19.8,1997
15592,1997-09-09,"HELLINIKON, GR",0.0,,GR000016716,24.9,31.4,18.6,1997
15593,1997-09-10,"HELLINIKON, GR",0.0,,GR000016716,26.8,31.2,23.0,1997
15594,1997-09-11,"HELLINIKON, GR",0.0,,GR000016716,24.5,28.4,22.4,1997
15595,1997-09-12,"HELLINIKON, GR",0.0,,GR000016716,22.9,27.6,19.4,1997
15596,1997-09-13,"HELLINIKON, GR",0.0,,GR000016716,23.7,29.6,17.4,1997
15597,1997-09-14,"HELLINIKON, GR",0.0,,GR000016716,23.8,30.5,16.0,1997
15598,1997-09-15,"HELLINIKON, GR",0.0,,GR000016716,25.0,31.0,19.0,1997
15599,1997-09-16,"HELLINIKON, GR",0.2,,GR000016716,23.2,27.0,20.6,1997
15600,1997-09-17,"HELLINIKON, GR",0.0,,GR000016716,20.8,24.2,19.4,1997
15601,1997-09-18,"HELLINIKON, GR",0.0,,GR000016716,21.6,26.0,18.6,1997
15602,1997-09-19,"HELLINIKON, GR",0.0,,GR000016716,21.7,27.2,17.0,1997
15603,1997-09-20,"HELLINIKON, GR",0.0,,GR000016716,22.5,28.4,18.4,1997
15604,1997-09-21,"HELLINIKON, GR",0.0,,GR000016716,21.9,26.2,17.6,1997
15605,1997-09-22,"HELLINIKON, GR",0.0,,GR000016716,20.2,24.2,17.6,1997
15606,1997-09-23,"HELLINIKON, GR",0.0,,GR000016716,19.6,25.0,16.2,1997
15607,1997-09-24,"HELLINIKON, GR",0.0,,GR000016716,19.4,24.6,15.6,1997
15608,1997-09-25,"HELLINIKON, GR",0.0,,GR000016716,21.3,25.8,16.2,1997
15609,1997-09-26,"HELLINIKON, GR",0.0,,GR000016716,19.7,23.4,18.0,1997
15610,1997-09-27,"HELLINIKON, GR",0.0,,GR000016716,18.8,23.6,14.4,1997
15611,1997-09-28,"HELLINIKON, GR",0.0,,GR000016716,20.6,26.8,15.0,1997
15612,1997-09-29,"HELLINIKON, GR",0.0,,GR000016716,20.9,25.8,16.4,1997
15613,1997-09-30,"HELLINIKON, GR",0.0,,GR000016716,21.1,25.6,17.0,1997
15614,1997-10-01,"HELLINIKON, GR",0.0,,GR000016716,22.3,27.2,17.6,1997
15615,1997-10-02,"HELLINIKON, GR",0.0,,GR000016716,22.0,26.2,17.8,1997
15616,1997-10-03,"HELLINIKON, GR",0.0,,GR000016716,23.1,26.4,19.6,1997
15617,1997-10-04,"HELLINIKON, GR",0.0,,GR000016716,18.4,22.8,17.6,1997
15618,1997-10-05,"HELLINIKON, GR",0.0,,GR000016716,18.1,23.4,13.6,1997
15619,1997-10-06,"HELLINIKON, GR",0.0,,GR000016716,19.1,25.4,13.4,1997
15620,1997-10-07,"HELLINIKON, GR",0.0,,GR000016716,20.2,26.0,14.6,1997
15621,1997-10-08,"HELLINIKON, GR",0.0,,GR000016716,20.3,25.8,15.2,1997
15622,1997-10-09,"HELLINIKON, GR",0.0,,GR000016716,20.9,24.8,17.6,1997
15623,1997-10-10,"HELLINIKON, GR",0.0,,GR000016716,20.5,25.0,17.6,1997
15624,1997-10-11,"HELLINIKON, GR",0.0,,GR000016716,21.3,25.2,16.4,1997
15625,1997-10-12,"HELLINIKON, GR",0.2,,GR000016716,22.8,26.0,19.6,1997
